,0,1
18512,UniRef90_A0A145XKD8,g__Escherichia.s__Escherichia_coli
18513,UniRef90_A0A145XKD8,g__Klebsiella.s__Klebsiella_pneumoniae
18515,UniRef90_A0A0K4W977,g__Escherichia.s__Escherichia_coli
18517,UniRef90_A0A376YF53,g__Escherichia.s__Escherichia_coli
18519,UniRef90_A0A376W3C9,g__Escherichia.s__Escherichia_coli
18521,UniRef90_P75728,g__Escherichia.s__Escherichia_coli
18522,UniRef90_P75728,g__Klebsiella.s__Klebsiella_pneumoniae
18524,UniRef90_A0A377K3N3,g__Escherichia.s__Escherichia_coli
18526,UniRef90_A0A377ZP73,g__Escherichia.s__Escherichia_coli
18527,UniRef90_A0A377ZP73,g__Klebsiella.s__Klebsiella_pneumoniae
18529,UniRef90_A0A376I2F7,g__Escherichia.s__Escherichia_coli
18531,UniRef90_A0A176X514,g__Klebsiella.s__Klebsiella_variicola
18534,UniRef90_A0A0T5XIG8,g__Klebsiella.s__Klebsiella_pneumoniae
18535,UniRef90_A0A0T5XIG8,g__Escherichia.s__Escherichia_coli
18537,UniRef90_A0A0T5XPU0,g__Escherichia.s__Escherichia_coli
18538,UniRef90_A0A0T5XPU0,g__Klebsiella.s__Klebsiella_pneumoniae
18543,UniRef90_A0A0T5XP98,g__Klebsiella.s__Klebsiella_pneumoniae
18544,UniRef90_A0A0T5XP98,g__Escherichia.s__Escherichia_coli
18546,UniRef90_A0A376TKZ6,g__Escherichia.s__Escherichia_coli
18548,UniRef90_A0A370YJF8,g__Klebsiella.s__Klebsiella_pneumoniae
18549,UniRef90_A0A370YJF8,g__Escherichia.s__Escherichia_coli
18551,UniRef90_P12999,g__Escherichia.s__Escherichia_coli
18552,UniRef90_P12999,g__Klebsiella.s__Klebsiella_pneumoniae
18556,UniRef90_A0A0G9FIG1,g__Escherichia.s__Escherichia_coli
18558,UniRef90_A0A377K315,g__Escherichia.s__Escherichia_coli
18560,UniRef90_B7N2F8,g__Escherichia.s__Escherichia_coli
18566,UniRef90_A0A377K5J0,g__Escherichia.s__Escherichia_coli
18570,UniRef90_A0A376VD52,g__Escherichia.s__Escherichia_coli
18576,UniRef90_A0A0T5XFR3,g__Escherichia.s__Escherichia_coli
18578,UniRef90_A0A0T5XFR3,g__Klebsiella.s__Klebsiella_pneumoniae
18580,UniRef90_A0A0H2Z3E8,g__Escherichia.s__Escherichia_coli
18585,UniRef90_A0A0A8U9X6,g__Escherichia.s__Escherichia_coli
18591,UniRef90_A0A0G9FPQ0,g__Escherichia.s__Escherichia_coli
18596,UniRef90_A0A376RBH5,g__Escherichia.s__Escherichia_coli
18599,UniRef90_P0A9N6,g__Raoultella.s__Raoultella_ornithinolytica
18600,UniRef90_P0A9N6,g__Escherichia.s__Escherichia_coli
18602,UniRef90_P0A9N6,g__Klebsiella.s__Klebsiella_variicola
18603,UniRef90_P0A9N6,g__Klebsiella.s__Klebsiella_pneumoniae
18604,UniRef90_P0A9N6,g__Klebsiella.s__Klebsiella_variicola_CAG_634
18610,UniRef90_A0A166YWE3,g__Klebsiella.s__Klebsiella_pneumoniae
18611,UniRef90_A0A166YWE3,g__Escherichia.s__Escherichia_coli
18617,UniRef90_A0A376W2E7,g__Escherichia.s__Escherichia_coli
18621,UniRef90_D7XZK8,g__Escherichia.s__Escherichia_coli
18630,UniRef90_V3P130,g__Klebsiella.s__Klebsiella_pneumoniae
18632,UniRef90_V3P130,g__Raoultella.s__Raoultella_ornithinolytica
18634,UniRef90_A0A376DDL8,g__Escherichia.s__Escherichia_coli
18636,UniRef90_A0A0H2VFZ7,g__Escherichia.s__Escherichia_coli
18638,UniRef90_A0A376L7H3,g__Escherichia.s__Escherichia_coli
18641,UniRef90_Q1REP6,g__Escherichia.s__Escherichia_coli
18644,UniRef90_P0AD60,g__Escherichia.s__Escherichia_coli
18645,UniRef90_P0AD60,g__Klebsiella.s__Klebsiella_pneumoniae
18647,UniRef90_A0A0H2Z5J1,g__Escherichia.s__Escherichia_coli
18649,UniRef90_E2QEX8,g__Klebsiella.s__Klebsiella_pneumoniae
18650,UniRef90_E2QEX8,g__Escherichia.s__Escherichia_coli
18652,UniRef90_A0A377K2D5,g__Escherichia.s__Escherichia_coli
18654,UniRef90_A0A066T285,g__Escherichia.s__Escherichia_coli
18656,UniRef90_J7RCP4,g__Escherichia.s__Escherichia_coli
18657,UniRef90_J7RCP4,g__Klebsiella.s__Klebsiella_quasipneumoniae
18663,UniRef90_A0A384H8S4,g__Klebsiella.s__Klebsiella_pneumoniae
18666,UniRef90_A0A1W1EM67,g__Escherichia.s__Escherichia_coli
18668,UniRef90_A0A2X1MWI8,g__Escherichia.s__Escherichia_coli
18671,UniRef90_A0A2X3LYN0,g__Escherichia.s__Escherichia_coli
18675,UniRef90_A0A1V2G3L0,g__Escherichia.s__Escherichia_coli
18677,UniRef90_A0A1V2G3L0,g__Klebsiella.s__Klebsiella_pneumoniae
18681,UniRef90_A0A1X3I8D4,g__Escherichia.s__Escherichia_coli
18684,UniRef90_A0A0T5XLF3,g__Escherichia.s__Escherichia_coli
18685,UniRef90_A0A0T5XLF3,g__Klebsiella.s__Klebsiella_pneumoniae
18688,UniRef90_A0A376VZA5,g__Escherichia.s__Escherichia_coli
18691,UniRef90_A0A376LS12,g__Escherichia.s__Escherichia_coli
18693,UniRef90_A0A0L6Y600,g__Escherichia.s__Escherichia_coli
18696,UniRef90_A0A157UM88,g__Klebsiella.s__Klebsiella_pneumoniae
18697,UniRef90_A0A157UM88,g__Escherichia.s__Escherichia_coli
18699,UniRef90_A0A377A9P5,g__Escherichia.s__Escherichia_coli
18701,UniRef90_A0A0T5XMU1,g__Escherichia.s__Escherichia_coli
18704,UniRef90_A0A162RRD6,g__Raoultella.s__Raoultella_ornithinolytica
18705,UniRef90_A0A162RRD6,g__Klebsiella.s__Klebsiella_variicola
18706,UniRef90_A0A162RRD6,g__Klebsiella.s__Klebsiella_quasipneumoniae
18709,UniRef90_A0A1X0MDD3,g__Klebsiella.s__Klebsiella_pneumoniae
18711,UniRef90_P42591,g__Escherichia.s__Escherichia_coli
18712,UniRef90_P42591,g__Klebsiella.s__Klebsiella_pneumoniae
18715,UniRef90_J7QDU9,g__Escherichia.s__Escherichia_coli
18719,UniRef90_A0A2X1IMI4,g__Escherichia.s__Escherichia_coli
18722,UniRef90_A0A0V9S7J9,g__Escherichia.s__Escherichia_coli
18724,UniRef90_A0A0G9FLE0,g__Escherichia.s__Escherichia_coli
18726,UniRef90_A0A0T5XKN1,g__Escherichia.s__Escherichia_coli
18727,UniRef90_A0A0T5XKN1,g__Klebsiella.s__Klebsiella_pneumoniae
18730,UniRef90_UPI000BE5CCF4,g__Escherichia.s__Escherichia_coli
18734,UniRef90_A0A377JXB1,g__Escherichia.s__Escherichia_coli
18735,UniRef90_A0A377JXB1,g__Klebsiella.s__Klebsiella_pneumoniae
18738,UniRef90_P13016,g__Escherichia.s__Escherichia_coli
18739,UniRef90_P13016,g__Klebsiella.s__Klebsiella_pneumoniae
18741,UniRef90_A0A0A0FIK8,g__Klebsiella.s__Klebsiella_pneumoniae
18742,UniRef90_A0A0A0FIK8,g__Klebsiella.s__Klebsiella_quasipneumoniae
18743,UniRef90_A0A0A0FIK8,g__Escherichia.s__Escherichia_coli
18747,UniRef90_A0A192C796,g__Escherichia.s__Escherichia_coli
18749,UniRef90_V0AMJ2,g__Escherichia.s__Escherichia_coli
18751,UniRef90_A0A0D6IZW3,g__Klebsiella.s__Klebsiella_variicola_CAG_634
18752,UniRef90_A0A0D6IZW3,g__Klebsiella.s__Klebsiella_quasipneumoniae
18754,UniRef90_A0A0D6IZW3,g__Raoultella.s__Raoultella_ornithinolytica
18755,UniRef90_A0A0D6IZW3,g__Klebsiella.s__Klebsiella_variicola
18756,UniRef90_A0A0D6IZW3,g__Escherichia.s__Escherichia_coli
18757,UniRef90_A0A0D6IZW3,g__Klebsiella.s__Klebsiella_pneumoniae
18761,UniRef90_A0A370YSN4,g__Escherichia.s__Escherichia_coli
18762,UniRef90_A0A370YSN4,g__Klebsiella.s__Klebsiella_pneumoniae
18767,UniRef90_A0A0D8VIG6,g__Escherichia.s__Escherichia_coli
18769,UniRef90_A0A0A0GUC6,g__Escherichia.s__Escherichia_coli
18774,UniRef90_A0A376VR03,g__Escherichia.s__Escherichia_coli
18775,UniRef90_A0A376VR03,g__Klebsiella.s__Klebsiella_pneumoniae
18777,UniRef90_A0A376VR03,g__Stenotrophomonas.s__Stenotrophomonas_maltophilia
18781,UniRef90_A0A0M9IJU6,g__Klebsiella.s__Klebsiella_pneumoniae
18784,UniRef90_A7ZS72,g__Escherichia.s__Escherichia_coli
18786,UniRef90_A7ZS72,g__Klebsiella.s__Klebsiella_pneumoniae
18787,UniRef90_A7ZS72,g__Raoultella.s__Raoultella_ornithinolytica
18788,UniRef90_A7ZS72,g__Klebsiella.s__Klebsiella_variicola
18789,UniRef90_A7ZS72,g__Klebsiella.s__Klebsiella_variicola_CAG_634
18791,UniRef90_P69778,g__Klebsiella.s__Klebsiella_pneumoniae
18792,UniRef90_P69778,g__Escherichia.s__Escherichia_coli
18793,UniRef90_P69778,g__Klebsiella.s__Klebsiella_quasipneumoniae
18795,UniRef90_A0A0D8VYR1,g__Escherichia.s__Escherichia_coli
18798,UniRef90_A0A376FLR2,g__Klebsiella.s__Klebsiella_pneumoniae
18802,UniRef90_A8ALX2,g__Klebsiella.s__Klebsiella_pneumoniae
18804,UniRef90_A8ALX2,g__Escherichia.s__Escherichia_coli
18805,UniRef90_A8ALX2,g__Raoultella.s__Raoultella_ornithinolytica
18807,UniRef90_A0A241QXB1,g__Klebsiella.s__Klebsiella_pneumoniae
18809,UniRef90_A0A241QXB1,g__Escherichia.s__Escherichia_coli
18811,UniRef90_A0A243V7S6,g__Escherichia.s__Escherichia_coli
18815,UniRef90_A0A0J4WP50,g__Klebsiella.s__Klebsiella_pneumoniae
18823,UniRef90_A0A376QZG6,g__Klebsiella.s__Klebsiella_pneumoniae
18824,UniRef90_A0A376QZG6,g__Escherichia.s__Escherichia_coli
18826,UniRef90_A0A0I1Y2A3,g__Escherichia.s__Escherichia_coli
18829,UniRef90_A0A376W7C6,g__Escherichia.s__Escherichia_coli
18831,UniRef90_A0A2R9W2U2,g__Escherichia.s__Escherichia_coli
18833,UniRef90_A0A376WW51,g__Escherichia.s__Escherichia_coli
18835,UniRef90_P76561,g__Escherichia.s__Escherichia_coli
18836,UniRef90_P76561,g__Klebsiella.s__Klebsiella_pneumoniae
18838,UniRef90_A0A0T5XNN7,g__Escherichia.s__Escherichia_coli
18839,UniRef90_A0A0T5XNN7,g__Klebsiella.s__Klebsiella_pneumoniae
18844,UniRef90_E2QPD3,g__Escherichia.s__Escherichia_coli
18846,UniRef90_A0A3A3EAH4,g__Escherichia.s__Escherichia_coli
18850,UniRef90_A0A377N0Z1,g__Escherichia.s__Escherichia_coli
18852,UniRef90_A7ZPD1,g__Escherichia.s__Escherichia_coli
18853,UniRef90_A7ZPD1,g__Raoultella.s__Raoultella_ornithinolytica
18854,UniRef90_A7ZPD1,g__Klebsiella.s__Klebsiella_pneumoniae
18855,UniRef90_A7ZPD1,g__Klebsiella.s__Klebsiella_variicola
18856,UniRef90_A7ZPD1,g__Klebsiella.s__Klebsiella_variicola_CAG_634
18857,UniRef90_A7ZPD1,g__Klebsiella.s__Klebsiella_quasipneumoniae
18862,UniRef90_F3WM94,g__Escherichia.s__Escherichia_coli
18864,UniRef90_A0A376W6W8,g__Escherichia.s__Escherichia_coli
18866,UniRef90_W8TAD5,g__Escherichia.s__Escherichia_coli
18868,UniRef90_A0A125X327,g__Escherichia.s__Escherichia_coli
18870,UniRef90_A0A331QDB6,g__Klebsiella.s__Klebsiella_pneumoniae
18872,UniRef90_A0A377E244,g__Klebsiella.s__Klebsiella_pneumoniae
18873,UniRef90_A0A377E244,g__Escherichia.s__Escherichia_coli
18877,UniRef90_A0A370ZAI6,g__Klebsiella.s__Klebsiella_pneumoniae
18879,UniRef90_A0A0T5XI36,g__Escherichia.s__Escherichia_coli
18881,UniRef90_A0A0T5XI36,g__Klebsiella.s__Klebsiella_pneumoniae
18883,UniRef90_A4W5G8,g__Escherichia.s__Escherichia_coli
18885,UniRef90_A4W5G8,g__Klebsiella.s__Klebsiella_pneumoniae
18887,UniRef90_G8LN93,g__Klebsiella.s__Klebsiella_pneumoniae
18892,UniRef90_U9YEU3,g__Escherichia.s__Escherichia_coli
18897,UniRef90_A0A376W1I0,g__Escherichia.s__Escherichia_coli
18901,UniRef90_A0A376W551,g__Escherichia.s__Escherichia_coli
18904,UniRef90_A0A377K170,g__Escherichia.s__Escherichia_coli
18907,UniRef90_P45599,g__Escherichia.s__Escherichia_coli
18908,UniRef90_P45599,g__Raoultella.s__Raoultella_ornithinolytica
18909,UniRef90_P45599,g__Klebsiella.s__Klebsiella_quasipneumoniae
18910,UniRef90_P45599,g__Klebsiella.s__Klebsiella_pneumoniae
18912,UniRef90_P45599,g__Klebsiella.s__Klebsiella_variicola
18914,UniRef90_A0A377DUK3,g__Escherichia.s__Escherichia_coli
18917,UniRef90_C8U2U3,g__Escherichia.s__Escherichia_coli
18919,UniRef90_A0A377KDG8,g__Escherichia.s__Escherichia_coli
18922,UniRef90_A0A376D4S9,g__Escherichia.s__Escherichia_coli
18927,UniRef90_Q0P7J4,g__Klebsiella.s__Klebsiella_pneumoniae
18928,UniRef90_Q0P7J4,g__Escherichia.s__Escherichia_coli
18932,UniRef90_A0A1M3RRP6,g__Escherichia.s__Escherichia_coli
18934,UniRef90_P0A9P2,g__Raoultella.s__Raoultella_ornithinolytica
18935,UniRef90_P0A9P2,g__Escherichia.s__Escherichia_coli
18936,UniRef90_P0A9P2,g__Klebsiella.s__Klebsiella_variicola_CAG_634
18937,UniRef90_P0A9P2,g__Klebsiella.s__Klebsiella_variicola
18940,UniRef90_A0A1D7PF90,g__Escherichia.s__Escherichia_coli
18942,UniRef90_A0A376RRT3,g__Escherichia.s__Escherichia_coli
18945,UniRef90_A0A377KAC0,g__Escherichia.s__Escherichia_coli
18948,UniRef90_P0ABG8,g__Escherichia.s__Escherichia_coli
18949,UniRef90_P0ABG8,g__Raoultella.s__Raoultella_ornithinolytica
18950,UniRef90_P0ABG8,g__Klebsiella.s__Klebsiella_variicola_CAG_634
18951,UniRef90_P0ABG8,g__Klebsiella.s__Klebsiella_variicola
18953,UniRef90_P0ABG8,g__Klebsiella.s__Klebsiella_quasipneumoniae
18954,UniRef90_P0ABG8,g__Klebsiella.s__Klebsiella_pneumoniae
18962,UniRef90_A0A376ZNH6,g__Escherichia.s__Escherichia_coli
18964,UniRef90_A0A369EAM2,g__Escherichia.s__Escherichia_coli
18966,UniRef90_A0A029ICH1,g__Escherichia.s__Escherichia_coli
18968,UniRef90_A0A073FX32,g__Escherichia.s__Escherichia_coli
18971,UniRef90_Q83PD4,g__Escherichia.s__Escherichia_coli
18972,UniRef90_Q83PD4,g__Klebsiella.s__Klebsiella_pneumoniae
18978,UniRef90_A0A376CZ00,g__Escherichia.s__Escherichia_coli
18979,UniRef90_A0A376CZ00,g__Klebsiella.s__Klebsiella_pneumoniae
18981,UniRef90_A0A377E9J0,g__Escherichia.s__Escherichia_coli
18983,UniRef90_A0A2A7M137,g__Escherichia.s__Escherichia_coli
18985,UniRef90_A0A377K9Y4,g__Escherichia.s__Escherichia_coli
18987,UniRef90_E9XHR3,g__Escherichia.s__Escherichia_coli
18989,UniRef90_A0A0T5XFJ8,g__Escherichia.s__Escherichia_coli
18991,UniRef90_A0A0T5XME8,g__Klebsiella.s__Klebsiella_pneumoniae
18992,UniRef90_A0A0T5XME8,g__Escherichia.s__Escherichia_coli
18997,UniRef90_A0A0T5XKS8,g__Escherichia.s__Escherichia_coli
19003,UniRef90_P0AEI0,g__Escherichia.s__Escherichia_coli
19004,UniRef90_P0AEI0,g__Klebsiella.s__Klebsiella_pneumoniae
19006,UniRef90_A0A0H3CGH9,g__Klebsiella.s__Klebsiella_pneumoniae
19008,UniRef90_V8KGC4,g__Escherichia.s__Escherichia_coli
19011,UniRef90_A0A376Y430,g__Escherichia.s__Escherichia_coli
19020,UniRef90_C8CGI5,g__Klebsiella.s__Klebsiella_pneumoniae
19021,UniRef90_C8CGI5,g__Escherichia.s__Escherichia_coli
19025,UniRef90_A0A331MLN6,g__Klebsiella.s__Klebsiella_pneumoniae
19028,UniRef90_P45760,g__Escherichia.s__Escherichia_coli
19029,UniRef90_P45760,g__Klebsiella.s__Klebsiella_pneumoniae
19031,UniRef90_H4J3V0,g__Escherichia.s__Escherichia_coli
19033,UniRef90_A0A376KKU1,g__Escherichia.s__Escherichia_coli
19035,UniRef90_P28905,g__Escherichia.s__Escherichia_coli
19036,UniRef90_P28905,g__Klebsiella.s__Klebsiella_pneumoniae
19037,UniRef90_P28905,g__Klebsiella.s__Klebsiella_quasipneumoniae
19038,UniRef90_P28905,g__Raoultella.s__Raoultella_ornithinolytica
19040,UniRef90_W8ZSW5,g__Escherichia.s__Escherichia_coli
19043,UniRef90_A0A243TCT2,g__Klebsiella.s__Klebsiella_pneumoniae
19044,UniRef90_A0A243TCT2,g__Escherichia.s__Escherichia_coli
19051,UniRef90_A0A0T5XPL0,g__Escherichia.s__Escherichia_coli
19052,UniRef90_A0A0T5XPL0,g__Klebsiella.s__Klebsiella_pneumoniae
19056,UniRef90_V0VLY4,g__Escherichia.s__Escherichia_coli
19058,UniRef90_B8XWQ3,g__Escherichia.s__Escherichia_coli
19060,UniRef90_A1JNB8,g__Klebsiella.s__Klebsiella_quasipneumoniae
19062,UniRef90_A1JNB8,g__Escherichia.s__Escherichia_coli
19063,UniRef90_A1JNB8,g__Klebsiella.s__Klebsiella_variicola
19064,UniRef90_A1JNB8,g__Klebsiella.s__Klebsiella_variicola_CAG_634
19065,UniRef90_A1JNB8,g__Klebsiella.s__Klebsiella_pneumoniae
19069,UniRef90_A0A377C6H2,g__Escherichia.s__Escherichia_coli
19071,UniRef90_A0A2X3K509,g__Escherichia.s__Escherichia_coli
19073,UniRef90_A0A125X7L1,g__Escherichia.s__Escherichia_coli
19075,UniRef90_A0A0T5XKV9,g__Klebsiella.s__Klebsiella_pneumoniae
19076,UniRef90_A0A0T5XKV9,g__Escherichia.s__Escherichia_coli
19079,UniRef90_A0A267W7L6,g__Escherichia.s__Escherichia_coli
19086,UniRef90_P0AA18,g__Klebsiella.s__Klebsiella_quasipneumoniae
19087,UniRef90_P0AA18,g__Escherichia.s__Escherichia_coli
19089,UniRef90_P0AA18,g__Klebsiella.s__Klebsiella_variicola
19090,UniRef90_P0AA18,g__Klebsiella.s__Klebsiella_variicola_CAG_634
19091,UniRef90_P0AA18,g__Klebsiella.s__Klebsiella_pneumoniae
19092,UniRef90_P0AA18,g__Raoultella.s__Raoultella_ornithinolytica
19096,UniRef90_A0A376RGV9,g__Escherichia.s__Escherichia_coli
19099,UniRef90_V0V9A3,g__Escherichia.s__Escherichia_coli
19103,UniRef90_A0A377KDV8,g__Escherichia.s__Escherichia_coli
19105,UniRef90_A0A376U5J8,g__Escherichia.s__Escherichia_coli
19109,UniRef90_A0A1D3U4K1,g__Klebsiella.s__Klebsiella_quasipneumoniae
19110,UniRef90_A0A1D3U4K1,g__Raoultella.s__Raoultella_ornithinolytica
19111,UniRef90_A0A1D3U4K1,g__Escherichia.s__Escherichia_coli
19112,UniRef90_A0A1D3U4K1,g__Klebsiella.s__Klebsiella_pneumoniae
19116,UniRef90_D7Y903,g__Escherichia.s__Escherichia_coli
19118,UniRef90_Q6KCX4,g__Escherichia.s__Escherichia_coli
19122,UniRef90_A0A237KU26,g__Escherichia.s__Escherichia_coli
19124,UniRef90_B4F0U4,g__Klebsiella.s__Klebsiella_pneumoniae
19126,UniRef90_P0AE50,g__Escherichia.s__Escherichia_coli
19127,UniRef90_P0AE50,g__Klebsiella.s__Klebsiella_pneumoniae
19129,UniRef90_A0A139ZJA4,g__Escherichia.s__Escherichia_coli
19130,UniRef90_A0A139ZJA4,g__Klebsiella.s__Klebsiella_pneumoniae
19132,UniRef90_A0A2X1JR84,g__Escherichia.s__Escherichia_coli
19134,UniRef90_A0A1D7PD29,g__Escherichia.s__Escherichia_coli
19137,UniRef90_A0A0T5XQM0,g__Klebsiella.s__Klebsiella_pneumoniae
19138,UniRef90_A0A0T5XQM0,g__Escherichia.s__Escherichia_coli
19140,UniRef90_V0VQ49,g__Escherichia.s__Escherichia_coli
19143,UniRef90_A0A0H0F3B3,g__Escherichia.s__Escherichia_coli
19145,UniRef90_A0A0H2V8X5,g__Escherichia.s__Escherichia_coli
19147,UniRef90_A0A2H6KY58,g__Klebsiella.s__Klebsiella_pneumoniae
19149,UniRef90_A0A0K6A873,g__Escherichia.s__Escherichia_coli
19152,UniRef90_A0A377KA12,g__Escherichia.s__Escherichia_coli
19156,UniRef90_A0A1V2T2M2,g__Escherichia.s__Escherichia_coli
19160,UniRef90_A0A377KBE2,g__Escherichia.s__Escherichia_coli
19162,UniRef90_G8LI13,g__Klebsiella.s__Klebsiella_pneumoniae
19165,UniRef90_A0A376VT34,g__Escherichia.s__Escherichia_coli
19167,UniRef90_A6TE38,g__Escherichia.s__Escherichia_coli
19168,UniRef90_A6TE38,g__Klebsiella.s__Klebsiella_quasipneumoniae
19169,UniRef90_A6TE38,g__Klebsiella.s__Klebsiella_pneumoniae
19173,UniRef90_A0A0H2VBF1,g__Escherichia.s__Escherichia_coli
19177,UniRef90_A0A0T5XP73,g__Klebsiella.s__Klebsiella_pneumoniae
19178,UniRef90_A0A0T5XP73,g__Escherichia.s__Escherichia_coli
19180,UniRef90_A0A1Q6AYB8,g__Escherichia.s__Escherichia_coli
19182,UniRef90_A0A2X1KWB8,g__Escherichia.s__Escherichia_coli
19187,UniRef90_A0A2G8ZPJ2,g__Escherichia.s__Escherichia_coli
19192,UniRef90_G8LHU4,g__Escherichia.s__Escherichia_coli
19194,UniRef90_A0A0M7IW79,g__Klebsiella.s__Klebsiella_pneumoniae
19197,UniRef90_U2BWA6,g__Bifidobacterium.s__Bifidobacterium_bifidum
19199,UniRef90_A0A376WDG2,g__Escherichia.s__Escherichia_coli
19201,UniRef90_A0A3A6QVX8,g__Escherichia.s__Escherichia_coli
19203,UniRef90_P08692,g__Klebsiella.s__Klebsiella_pneumoniae
19205,UniRef90_P08692,g__Escherichia.s__Escherichia_coli
19207,UniRef90_A0A2X5PH16,g__Escherichia.s__Escherichia_coli
19211,UniRef90_A0A0T5XF05,g__Escherichia.s__Escherichia_coli
19214,UniRef90_A0A376WAV7,g__Escherichia.s__Escherichia_coli
19218,UniRef90_B7LDP7,g__Escherichia.s__Escherichia_coli
19220,UniRef90_P65809,g__Escherichia.s__Escherichia_coli
19222,UniRef90_P69803,g__Raoultella.s__Raoultella_ornithinolytica
19223,UniRef90_P69803,g__Escherichia.s__Escherichia_coli
19224,UniRef90_P69803,g__Klebsiella.s__Klebsiella_quasipneumoniae
19225,UniRef90_P69803,g__Klebsiella.s__Klebsiella_variicola
19226,UniRef90_P69803,g__Klebsiella.s__Klebsiella_variicola_CAG_634
19231,UniRef90_E2X9V9,g__Escherichia.s__Escherichia_coli
19233,UniRef90_A0A376LSK6,g__Escherichia.s__Escherichia_coli
19236,UniRef90_P0AC21,g__Escherichia.s__Escherichia_coli
19237,UniRef90_P0AC21,g__Klebsiella.s__Klebsiella_pneumoniae
19240,UniRef90_A0A370YPG3,g__Klebsiella.s__Klebsiella_pneumoniae
19244,UniRef90_A0A376J6J2,g__Escherichia.s__Escherichia_coli
19246,UniRef90_A0A0T5XNK8,g__Klebsiella.s__Klebsiella_pneumoniae
19247,UniRef90_A0A0T5XNK8,g__Escherichia.s__Escherichia_coli
19250,UniRef90_I2WKI2,g__Escherichia.s__Escherichia_coli
19252,UniRef90_A0A376CX19,g__Escherichia.s__Escherichia_coli
19256,UniRef90_V0V308,g__Escherichia.s__Escherichia_coli
19258,UniRef90_A0A377KFV6,g__Escherichia.s__Escherichia_coli
19260,UniRef90_A0A2P9E0K7,g__Klebsiella.s__Klebsiella_quasipneumoniae
19261,UniRef90_A0A2P9E0K7,g__Klebsiella.s__Klebsiella_variicola
19262,UniRef90_A0A2P9E0K7,g__Escherichia.s__Escherichia_coli
19264,UniRef90_A0A2P9E0K7,g__Klebsiella.s__Klebsiella_pneumoniae
19265,UniRef90_A0A2P9E0K7,g__Raoultella.s__Raoultella_ornithinolytica
19267,UniRef90_B2TUW3,g__Klebsiella.s__Klebsiella_pneumoniae
19271,UniRef90_A0A370YZ37,g__Klebsiella.s__Klebsiella_pneumoniae
19273,UniRef90_A0A0J9A645,g__Escherichia.s__Escherichia_coli
19277,UniRef90_A0A329XPZ8,g__Escherichia.s__Escherichia_coli
19279,UniRef90_A0A3A3WLF4,g__Escherichia.s__Escherichia_coli
19280,UniRef90_A0A3A3WLF4,g__Klebsiella.s__Klebsiella_pneumoniae
19282,UniRef90_UPI00094132F9,g__Escherichia.s__Escherichia_coli
19286,UniRef90_A0A0K3PR43,g__Escherichia.s__Escherichia_coli
19288,UniRef90_P0AEV5,g__Klebsiella.s__Klebsiella_pneumoniae
19289,UniRef90_P0AEV5,g__Escherichia.s__Escherichia_coli
19291,UniRef90_A0A376TNC0,g__Escherichia.s__Escherichia_coli
19294,UniRef90_A0A377JZC2,g__Escherichia.s__Escherichia_coli
19299,UniRef90_A0A0T5XMQ7,g__Escherichia.s__Escherichia_coli
19305,UniRef90_A0A0T5XQ05,g__Klebsiella.s__Klebsiella_pneumoniae
19307,UniRef90_A0A0T5XQ05,g__Escherichia.s__Escherichia_coli
19309,UniRef90_A0A0T5XJ56,g__Klebsiella.s__Klebsiella_pneumoniae
19310,UniRef90_A0A0T5XJ56,g__Escherichia.s__Escherichia_coli
19313,UniRef90_A8AQ08,g__Escherichia.s__Escherichia_coli
19314,UniRef90_A8AQ08,g__Klebsiella.s__Klebsiella_variicola_CAG_634
19315,UniRef90_A8AQ08,g__Raoultella.s__Raoultella_ornithinolytica
19316,UniRef90_A8AQ08,g__Klebsiella.s__Klebsiella_pneumoniae
19317,UniRef90_A8AQ08,g__Klebsiella.s__Klebsiella_variicola
19318,UniRef90_A8AQ08,g__Klebsiella.s__Klebsiella_quasipneumoniae
19324,UniRef90_A0A377K1Q1,g__Escherichia.s__Escherichia_coli
19328,UniRef90_A0A2K3TW92,g__Escherichia.s__Escherichia_coli
19330,UniRef90_A0A376VW58,g__Escherichia.s__Escherichia_coli
19332,UniRef90_A0A376LC78,g__Escherichia.s__Escherichia_coli
19336,UniRef90_A0A0T5XJZ4,g__Escherichia.s__Escherichia_coli
19338,UniRef90_A0A0T5XJZ4,g__Klebsiella.s__Klebsiella_pneumoniae
19340,UniRef90_A0A2G8Z1U4,g__Escherichia.s__Escherichia_coli
19342,UniRef90_A0A2X3LUN4,g__Escherichia.s__Escherichia_coli
19346,UniRef90_E2QI13,g__Escherichia.s__Escherichia_coli
19348,UniRef90_V0X7C0,g__Escherichia.s__Escherichia_coli
19350,UniRef90_A0A0L7A3J7,g__Escherichia.s__Escherichia_coli
19354,UniRef90_A0A376WCC9,g__Escherichia.s__Escherichia_coli
19356,UniRef90_A0A1U9SRX7,g__Klebsiella.s__Klebsiella_quasipneumoniae
19357,UniRef90_A0A1U9SRX7,g__Raoultella.s__Raoultella_ornithinolytica
19358,UniRef90_A0A1U9SRX7,g__Escherichia.s__Escherichia_coli
19359,UniRef90_A0A1U9SRX7,g__Klebsiella.s__Klebsiella_pneumoniae
19361,UniRef90_A0A376VYZ2,g__Escherichia.s__Escherichia_coli
19363,UniRef90_A0A0A8J442,g__Escherichia.s__Escherichia_coli
19365,UniRef90_G8LHY8,g__Klebsiella.s__Klebsiella_pneumoniae
